CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,R_Score,F_Score,M_Score,RFM_Score,UserSegment,PreferredLoginDevice_encoded,MaritalStatus_encoded,Gender_encoded,PreferedOrderCat_encoded,Cluster,ClusterName,ChurnProbability,RiskLevel
54146,0,14.0,Mobile Phone,1,9.0,Single,5,Male,3.0,3.0,15.0,3.0,Mobile Phone,4,3,0,1.0,153.09,4,4,2,442,普通用户,0,2,1,4,1,新用户,0.04,低风险
54147,0,9.0,Pad,1,25.0,Married,4,Male,4.0,2.0,15.0,3.0,Laptop & Accessory,3,3,1,2.0,181.89,4,3,4,434,中等价值用户,1,1,1,3,1,新用户,0.0,低风险
54148,0,14.0,Phone,1,9.0,Married,4,Female,4.0,2.0,15.0,3.0,Mobile Phone,4,3,0,2.0,145.01,4,3,2,432,普通用户,2,1,0,4,2,普通活跃用户,0.0,低风险
54149,0,9.0,Mobile Phone,1,7.0,Married,6,Female,4.0,2.0,13.0,2.0,Mobile Phone,3,1,0,1.0,154.77,5,3,3,533,中等价值用户,0,1,0,4,1,新用户,0.04,低风险
54150,0,3.0,Mobile Phone,1,20.0,Married,5,Male,3.0,2.0,14.0,4.0,Laptop & Accessory,6,4,1,2.0,165.25,3,3,3,333,中等价值用户,0,1,1,3,1,新用户,0.06,低风险
54151,0,3.0,Mobile Phone,1,35.0,Single,5,Female,4.0,2.0,15.0,5.0,Mobile Phone,3,5,0,1.0,162.85,2,3,3,233,中等价值用户,0,2,0,4,1,新用户,0.05,低风险
54152,1,14.0,Mobile Phone,3,35.0,Married,5,Male,3.0,2.0,14.0,1.0,Fashion,6,5,1,1.0,233.54,5,3,5,535,中等价值用户,0,1,1,0,3,低价值用户,0.68,高风险
54153,0,13.0,Mobile Phone,3,31.0,Married,5,Female,3.0,2.0,12.0,7.0,Grocery,2,1,0,2.0,245.31,2,3,5,235,中等价值用户,0,1,0,1,3,低价值用户,0.06,低风险
54154,0,5.0,Pad,1,12.0,Single,4,Male,4.0,2.0,20.0,3.0,Laptop & Accessory,2,5,0,1.0,224.36,4,3,5,435,中等价值用户,1,2,1,3,1,新用户,0.03,低风险
54155,0,1.0,Mobile Phone,3,12.0,Single,5,Female,2.0,2.0,19.0,1.0,Mobile Phone,2,3,0,1.0,154.66,5,3,3,533,中等价值用户,0,2,0,4,1,新用户,0.13,低风险
54156,0,13.0,Pad,1,30.0,Married,2,Male,3.0,2.0,18.0,4.0,Laptop & Accessory,6,1,0,1.0,150.71,3,3,2,332,普通用户,1,1,1,3,1,新用户,0.0,低风险
54157,0,13.0,Mobile Phone,1,13.0,Married,5,Male,3.0,2.0,16.0,3.0,Fashion,6,5,0,2.0,224.91,4,3,5,435,中等价值用户,0,1,1,0,3,低价值用户,0.0,低风险
54158,0,1.0,Mobile Phone,1,11.0,Married,2,Male,3.0,2.0,21.0,4.0,Laptop & Accessory,3,4,1,2.0,186.42,3,3,4,334,中等价值用户,0,1,1,3,1,新用户,0.03,低风险
54159,0,23.0,Pad,3,9.0,Married,5,Male,4.0,2.0,15.0,9.0,Laptop & Accessory,4,4,0,2.0,178.9,1,3,4,134,中等价值用户,1,1,1,3,1,新用户,0.0,低风险
54160,0,8.0,Mobile Phone,1,15.0,Married,2,Male,3.0,2.0,13.0,3.0,Laptop & Accessory,4,3,0,1.0,169.04,4,3,3,433,中等价值用户,0,1,1,3,1,新用户,0.01,低风险
54161,1,5.0,Mobile Phone,3,7.0,Single,4,Female,4.0,2.0,12.0,6.0,Laptop & Accessory,10,1,1,1.0,184.93,2,3,4,234,中等价值用户,0,2,0,3,1,新用户,0.64,高风险
54162,0,23.0,Pad,1,15.0,Married,5,Male,4.0,2.0,24.0,8.0,Laptop & Accessory,3,4,0,1.0,176.3,2,3,4,234,中等价值用户,1,1,1,3,1,新用户,0.0,低风险
54163,1,1.0,Phone,1,9.0,Single,5,Male,4.0,2.0,16.0,1.0,Mobile Phone,8,3,1,1.0,145.9,5,3,2,532,普通用户,2,2,1,4,2,普通活跃用户,0.97,高风险
54164,0,7.0,Pad,1,10.0,Married,4,Female,3.0,4.0,12.0,1.0,Mobile Phone,3,3,1,3.0,154.09,5,5,3,553,中等价值用户,1,1,0,4,2,普通活跃用户,0.11,低风险
54165,0,1.0,Mobile Phone,1,9.0,Married,4,Male,3.0,3.0,13.0,3.0,Mobile Phone,11,4,0,2.0,159.68,4,4,3,443,中等价值用户,0,1,1,4,1,新用户,0.23,中风险
54166,0,6.0,Pad,1,9.0,Single,4,Male,4.0,4.0,14.0,7.0,Mobile Phone,2,1,0,2.0,155.68,2,5,3,253,中等价值用户,1,2,1,4,1,新用户,0.01,低风险
54167,0,31.0,Mobile Phone,1,10.0,Married,2,Female,3.0,2.0,21.0,1.0,Mobile Phone,6,5,1,1.0,151.7,5,3,2,532,普通用户,0,1,0,4,1,新用户,0.05,低风险
54168,0,4.0,Mobile Phone,1,31.0,Married,4,Male,4.0,2.0,23.0,1.0,Mobile Phone,3,3,0,2.0,151.93,5,3,2,532,普通用户,0,1,1,4,1,新用户,0.13,低风险
54169,0,12.0,Pad,1,30.0,Single,5,Male,3.0,2.0,22.0,3.0,Fashion,2,3,0,2.0,220.26,4,3,5,435,中等价值用户,1,2,1,0,3,低价值用户,0.05,低风险
54170,0,13.0,Mobile Phone,1,34.0,Married,4,Male,4.0,8.0,14.0,8.0,Laptop & Accessory,8,3,0,1.0,177.37,2,5,4,254,高价值用户,0,1,1,3,1,新用户,0.0,低风险
54171,0,9.0,Phone,1,23.0,Married,2,Male,3.0,2.0,14.0,4.0,Mobile Phone,2,4,0,2.0,149.26,3,3,2,332,普通用户,2,1,1,4,2,普通活跃用户,0.02,低风险
54172,0,3.0,Mobile Phone,1,22.0,Single,5,Female,3.0,2.0,13.0,9.0,Laptop & Accessory,2,3,1,2.0,166.93,1,3,3,133,中等价值用户,0,2,0,3,1,新用户,0.05,低风险
54173,0,5.0,Mobile Phone,1,33.0,Married,4,Male,3.0,5.0,18.0,4.0,Mobile Phone,3,3,0,4.0,154.11,3,5,3,353,中等价值用户,0,1,1,4,1,新用户,0.02,低风险
54174,0,8.0,Mobile Phone,1,26.0,Married,4,Male,4.0,2.0,12.0,3.0,Mobile Phone,2,1,0,1.0,151.61,4,3,2,432,普通用户,0,1,1,4,1,新用户,0.02,低风险
54175,1,1.0,Phone,1,31.0,Single,5,Male,3.0,2.0,15.0,4.0,Mobile Phone,7,3,1,1.0,145.28,3,3,2,332,普通用户,2,2,1,4,2,普通活跃用户,0.92,高风险
54176,0,3.0,Mobile Phone,1,28.0,Married,2,Female,3.0,9.0,12.0,3.0,Fashion,3,5,0,7.0,224.8,4,5,5,455,高价值用户,0,1,0,0,0,高价值忠诚用户,0.17,低风险
54177,0,6.0,Mobile Phone,1,12.0,Married,2,Male,4.0,2.0,13.0,6.0,Mobile Phone,2,4,1,2.0,157.98,2,3,3,233,中等价值用户,0,1,1,4,1,新用户,0.01,低风险
54178,0,1.0,Pad,1,23.0,Married,2,Male,4.0,2.0,14.0,1.0,Mobile Phone,3,1,1,1.0,154.35,5,3,3,533,中等价值用户,1,1,1,4,1,新用户,0.22,中风险
54179,0,27.0,Mobile Phone,3,9.0,Married,5,Female,4.0,4.0,17.0,8.0,Grocery,4,1,0,1.0,279.27,2,5,5,255,高价值用户,0,1,0,1,3,低价值用户,0.01,低风险
54180,0,12.0,Mobile Phone,1,9.0,Single,4,Male,3.0,2.0,12.0,3.0,Mobile Phone,7,1,1,1.0,164.44,4,3,3,433,中等价值用户,0,2,1,4,1,新用户,0.0,低风险
54181,0,1.0,Pad,1,18.0,Married,2,Female,4.0,2.0,19.0,4.0,Laptop & Accessory,2,3,0,1.0,165.11,3,3,3,333,中等价值用户,1,1,0,3,1,新用户,0.1,低风险
54182,1,1.0,Mobile Phone,3,16.0,Single,5,Male,3.0,2.0,24.0,4.0,Mobile Phone,9,5,0,1.0,159.07,3,3,3,333,中等价值用户,0,2,1,4,1,新用户,0.63,高风险
54183,0,8.0,Mobile Phone,1,14.0,Single,4,Female,3.0,2.0,12.0,12.0,Fashion,2,4,0,1.0,244.94,1,3,5,135,中等价值用户,0,2,0,0,3,低价值用户,0.03,低风险
54184,0,1.0,Phone,1,22.0,Single,4,Male,4.0,2.0,15.0,1.0,Mobile Phone,3,1,0,2.0,137.32,5,3,1,531,普通用户,2,2,1,4,2,普通活跃用户,0.19,低风险
54185,1,1.0,Mobile Phone,1,13.0,Single,4,Male,3.0,2.0,12.0,4.0,Mobile Phone,4,5,0,1.0,154.6,3,3,3,333,中等价值用户,0,2,1,4,1,新用户,0.75,高风险
54186,0,27.0,Mobile Phone,1,12.0,Married,4,Female,3.0,5.0,15.0,9.0,Others,6,3,0,2.0,315.94,1,5,5,155,高价值用户,0,1,0,5,0,高价值忠诚用户,0.0,低风险
54187,1,1.0,Pad,1,23.0,Single,6,Female,4.0,7.0,23.0,8.0,Mobile Phone,3,5,1,1.0,164.19,2,5,3,253,中等价值用户,1,2,0,4,1,新用户,0.83,高风险
54188,0,16.0,Mobile Phone,3,15.0,Married,4,Male,3.0,5.0,12.0,3.0,Laptop & Accessory,2,4,0,3.0,193.25,4,5,4,454,高价值用户,0,1,1,3,1,新用户,0.02,低风险
54189,0,18.0,Mobile Phone,1,14.0,Married,5,Female,3.0,6.0,15.0,3.0,Fashion,5,1,0,1.0,227.48,4,5,5,455,高价值用户,0,1,0,0,3,低价值用户,0.05,低风险
54190,0,23.0,Mobile Phone,3,9.0,Single,4,Female,3.0,3.0,15.0,2.0,Others,5,5,0,3.0,314.47,5,4,5,545,高价值用户,0,2,0,5,1,新用户,0.09,低风险
54191,0,7.0,Mobile Phone,1,9.0,Single,4,Male,4.0,2.0,12.0,1.0,Mobile Phone,6,1,0,1.0,149.96,5,3,2,532,普通用户,0,2,1,4,1,新用户,0.28,中风险
54192,0,18.0,Mobile Phone,1,17.0,Married,4,Male,3.0,2.0,14.0,4.0,Laptop & Accessory,4,1,1,1.0,189.65,3,3,4,334,中等价值用户,0,1,1,3,1,新用户,0.0,低风险
54193,0,4.0,Phone,1,16.0,Single,5,Male,3.0,2.0,14.0,9.0,Mobile Phone,3,3,0,1.0,147.06,1,3,2,132,普通用户,2,2,1,4,2,普通活跃用户,0.01,低风险
54194,1,3.0,Phone,3,12.0,Married,4,Male,3.0,2.0,15.0,1.0,Laptop & Accessory,5,1,0,1.0,145.86,5,3,2,532,普通用户,2,1,1,3,2,普通活跃用户,0.89,高风险
54195,1,1.0,Phone,1,7.0,Married,4,Male,4.0,3.0,17.0,1.0,Mobile Phone,4,1,1,1.0,147.93,5,4,2,542,普通用户,2,1,1,4,2,普通活跃用户,0.85,高风险
54196,0,17.0,Mobile Phone,1,9.0,Married,2,Female,4.0,2.0,13.0,5.0,Mobile Phone,3,3,0,2.0,151.45,2,3,2,232,普通用户,0,1,0,4,1,新用户,0.03,低风险
54197,1,14.0,Mobile Phone,3,10.0,Married,5,Male,3.0,2.0,15.0,3.0,Mobile Phone,3,3,1,2.0,151.83,4,3,2,432,普通用户,0,1,1,4,1,新用户,0.31,中风险
54198,0,9.0,Phone,3,9.0,Married,4,Female,4.0,3.0,14.0,3.0,Mobile Phone,3,1,0,3.0,145.14,4,4,2,442,普通用户,2,1,0,4,2,普通活跃用户,0.02,低风险
54199,0,13.0,Mobile Phone,1,12.0,Married,5,Female,3.0,2.0,15.0,1.0,Mobile Phone,11,5,1,2.0,159.19,5,3,3,533,中等价值用户,0,1,0,4,1,新用户,0.11,低风险
54200,0,7.0,Pad,3,7.0,Married,2,Female,3.0,2.0,20.0,4.0,Laptop & Accessory,4,5,0,1.0,178.76,3,3,4,334,中等价值用户,1,1,0,3,1,新用户,0.01,低风险
54201,0,9.0,Phone,1,11.0,Married,4,Male,4.0,2.0,13.0,1.0,Mobile Phone,3,1,0,2.0,144.51,5,3,2,532,普通用户,2,1,1,4,2,普通活跃用户,0.03,低风险
54202,0,1.0,Phone,1,9.0,Married,4,Female,3.0,2.0,14.0,1.0,Mobile Phone,3,5,0,2.0,148.41,5,3,2,532,普通用户,2,1,0,4,2,普通活跃用户,0.2,中风险
54203,1,1.0,Phone,1,32.0,Single,6,Male,3.0,2.0,13.0,2.0,Mobile Phone,3,3,0,1.0,147.93,5,3,2,532,普通用户,2,2,1,4,2,普通活跃用户,0.97,高风险
54204,0,1.0,Pad,3,15.0,Single,4,Male,3.0,2.0,16.0,3.0,Fashion,3,3,0,2.0,212.26,4,3,5,435,中等价值用户,1,2,1,0,3,低价值用户,0.15,低风险
54205,0,4.0,Pad,1,7.0,Single,4,Female,3.0,4.0,24.0,8.0,Laptop & Accessory,3,1,0,2.0,165.11,2,5,3,253,中等价值用户,1,2,0,3,1,新用户,0.01,低风险
54206,1,5.0,Mobile Phone,1,19.0,Married,4,Female,3.0,16.0,15.0,9.0,Others,3,3,0,2.0,320.45,1,5,5,155,高价值用户,0,1,0,5,0,高价值忠诚用户,0.46,中风险
54207,0,8.0,Pad,3,30.0,Single,4,Male,4.0,9.0,21.0,8.0,Laptop & Accessory,2,3,0,1.0,170.68,2,5,3,253,中等价值用户,1,2,1,3,0,高价值忠诚用户,0.09,低风险
54208,0,11.0,Mobile Phone,1,26.0,Married,4,Male,4.0,2.0,22.0,1.0,Mobile Phone,6,4,0,1.0,155.22,5,3,3,533,中等价值用户,0,1,1,4,1,新用户,0.07,低风险
54209,0,23.0,Pad,3,12.0,Single,4,Male,4.0,2.0,22.0,9.0,Laptop & Accessory,6,1,1,2.0,182.72,1,3,4,134,中等价值用户,1,2,1,3,1,新用户,0.02,低风险
54210,0,9.0,Phone,1,15.0,Married,2,Male,3.0,2.0,20.0,2.0,Mobile Phone,3,1,0,2.0,147.69,5,3,2,532,普通用户,2,1,1,4,2,普通活跃用户,0.01,低风险
54211,1,12.0,Mobile Phone,1,7.0,Single,5,Male,4.0,2.0,14.0,1.0,Fashion,11,3,1,1.0,178.81,5,3,4,534,中等价值用户,0,2,1,0,3,低价值用户,0.66,高风险
54212,1,1.0,Mobile Phone,1,12.0,Single,4,Male,3.0,3.0,14.0,3.0,Mobile Phone,3,3,1,1.0,159.41,4,4,3,443,中等价值用户,0,2,1,4,1,新用户,0.76,高风险
54213,0,18.0,Mobile Phone,3,7.0,Married,4,Female,4.0,2.0,22.0,4.0,Laptop & Accessory,7,5,1,2.0,179.54,3,3,4,334,中等价值用户,0,1,0,3,1,新用户,0.0,低风险
54214,0,9.0,Pad,1,18.0,Married,5,Male,4.0,3.0,14.0,3.0,Fashion,4,5,1,2.0,223.84,4,4,5,445,高价值用户,1,1,1,0,3,低价值用户,0.0,低风险
54215,0,1.0,Mobile Phone,3,30.0,Married,5,Female,3.0,2.0,20.0,1.0,Laptop & Accessory,9,1,1,1.0,166.57,5,3,3,533,中等价值用户,0,1,0,3,1,新用户,0.17,低风险
54216,0,7.0,Pad,1,30.0,Single,4,Female,4.0,2.0,13.0,13.0,Fashion,3,1,1,4.0,259.58,1,3,5,135,中等价值用户,1,2,0,0,3,低价值用户,0.03,低风险
54217,0,9.0,Pad,3,6.0,Married,4,Male,4.0,2.0,23.0,3.0,Fashion,3,5,0,1.0,215.69,4,3,5,435,中等价值用户,1,1,1,0,3,低价值用户,0.01,低风险
54218,0,9.0,Mobile Phone,1,30.0,Married,4,Female,2.0,3.0,16.0,3.0,Mobile Phone,5,5,1,1.0,165.14,4,4,3,443,中等价值用户,0,1,0,4,1,新用户,0.08,低风险
54219,0,5.0,Mobile Phone,1,14.0,Married,4,Male,3.0,2.0,23.0,8.0,Laptop & Accessory,5,1,0,1.0,184.15,2,3,4,234,中等价值用户,0,1,1,3,1,新用户,0.01,低风险
54220,0,11.0,Mobile Phone,1,7.0,Married,5,Male,3.0,2.0,19.0,8.0,Laptop & Accessory,3,3,0,1.0,184.93,2,3,4,234,中等价值用户,0,1,1,3,1,新用户,0.0,低风险
54221,0,6.0,Mobile Phone,1,7.0,Married,4,Male,3.0,8.0,23.0,9.0,Laptop & Accessory,3,1,1,6.0,186.62,1,5,4,154,高价值用户,0,1,1,3,0,高价值忠诚用户,0.0,低风险
54222,0,12.0,Pad,1,36.0,Single,4,Female,3.0,10.0,12.0,10.0,Laptop & Accessory,3,1,0,7.0,149.06,1,5,2,152,普通用户,1,2,0,3,0,高价值忠诚用户,0.06,低风险
54223,0,24.0,Mobile Phone,1,14.0,Married,5,Female,3.0,14.0,15.0,9.0,Others,7,3,1,5.0,312.4,1,5,5,155,高价值用户,0,1,0,5,0,高价值忠诚用户,0.01,低风险
54224,0,31.0,Mobile Phone,3,32.0,Single,4,Female,5.0,8.0,12.0,10.0,Fashion,9,5,0,7.0,201.37,1,5,4,154,高价值用户,0,2,0,0,0,高价值忠诚用户,0.05,低风险
54225,0,13.0,Mobile Phone,1,15.0,Married,4,Female,3.0,13.0,14.0,3.0,Fashion,3,3,0,8.0,225.96,4,5,5,455,高价值用户,0,1,0,0,0,高价值忠诚用户,0.1,低风险
54226,0,29.0,Mobile Phone,1,15.0,Married,4,Female,3.0,2.0,15.0,3.0,Grocery,4,3,1,1.0,272.56,4,3,5,435,中等价值用户,0,1,0,1,3,低价值用户,0.0,低风险
54227,0,13.0,Pad,1,18.0,Single,5,Male,4.0,2.0,14.0,4.0,Laptop & Accessory,3,4,0,2.0,189.99,3,3,4,334,中等价值用户,1,2,1,3,1,新用户,0.0,低风险
54228,0,19.0,Mobile Phone,1,14.0,Married,4,Male,3.0,2.0,18.0,3.0,Fashion,4,5,0,1.0,222.24,4,3,5,435,中等价值用户,0,1,1,0,3,低价值用户,0.0,低风险
54229,0,9.0,Pad,1,7.0,Married,4,Male,4.0,2.0,14.0,3.0,Mobile Phone,6,5,0,1.0,146.94,4,3,2,432,普通用户,1,1,1,4,1,新用户,0.07,低风险
54230,1,1.0,Mobile Phone,1,16.0,Married,5,Male,4.0,2.0,18.0,1.0,Mobile Phone,2,3,1,2.0,158.88,5,3,3,533,中等价值用户,0,1,1,4,1,新用户,0.61,高风险
54231,0,31.0,Pad,3,7.0,Single,5,Female,3.0,2.0,12.0,4.0,Laptop & Accessory,9,3,0,2.0,179.73,3,3,4,334,中等价值用户,1,2,0,3,1,新用户,0.04,低风险
54232,0,3.0,Mobile Phone,1,9.0,Married,4,Male,4.0,2.0,24.0,5.0,Mobile Phone,2,4,0,2.0,152.03,2,3,2,232,普通用户,0,1,1,4,1,新用户,0.13,低风险
54233,0,5.0,Mobile Phone,1,7.0,Single,4,Male,3.0,2.0,18.0,1.0,Mobile Phone,3,4,0,2.0,150.01,5,3,2,532,普通用户,0,2,1,4,1,新用户,0.07,低风险
54234,0,6.0,Mobile Phone,1,7.0,Married,4,Male,4.0,2.0,18.0,10.0,Laptop & Accessory,3,4,0,2.0,187.2,1,3,4,134,中等价值用户,0,1,1,3,1,新用户,0.01,低风险
54235,0,13.0,Mobile Phone,1,13.0,Married,2,Female,3.0,2.0,13.0,1.0,Mobile Phone,5,1,0,1.0,155.38,5,3,3,533,中等价值用户,0,1,0,4,1,新用户,0.05,低风险
54236,0,5.0,Mobile Phone,1,15.0,Single,4,Female,4.0,2.0,24.0,9.0,Laptop & Accessory,3,1,0,2.0,169.24,1,3,3,133,中等价值用户,0,2,0,3,1,新用户,0.07,低风险
54237,0,9.0,Mobile Phone,3,7.0,Single,5,Male,3.0,3.0,15.0,9.0,Laptop & Accessory,2,5,0,2.0,168.12,1,4,3,143,中等价值用户,0,2,1,3,1,新用户,0.04,低风险
54238,0,19.0,Mobile Phone,1,13.0,Married,4,Male,3.0,2.0,15.0,1.0,Fashion,6,5,1,2.0,257.45,5,3,5,535,中等价值用户,0,1,1,0,3,低价值用户,0.01,低风险
54239,0,11.0,Mobile Phone,1,14.0,Single,4,Male,2.0,2.0,14.0,3.0,Fashion,6,3,0,1.0,261.64,4,3,5,435,中等价值用户,0,2,1,0,3,低价值用户,0.07,低风险
54240,0,23.0,Mobile Phone,2,12.0,Married,4,Male,4.0,2.0,23.0,3.0,Laptop & Accessory,3,4,1,2.0,175.21,4,3,4,434,中等价值用户,0,1,1,3,1,新用户,0.01,低风险
54241,0,4.0,Mobile Phone,1,7.0,Married,5,Male,3.0,4.0,13.0,1.0,Laptop & Accessory,3,1,1,2.0,176.26,5,5,4,554,高价值用户,0,1,1,3,1,新用户,0.1,低风险
54242,0,9.0,Mobile Phone,1,7.0,Single,5,Male,2.0,2.0,19.0,5.0,Mobile Phone,3,3,0,2.0,153.59,2,3,2,232,普通用户,0,2,1,4,1,新用户,0.01,低风险
54243,0,29.0,Mobile Phone,3,7.0,Married,4,Male,4.0,2.0,15.0,3.0,Fashion,5,1,0,1.0,227.39,4,3,5,435,中等价值用户,0,1,1,0,3,低价值用户,0.01,低风险
54244,0,12.0,Pad,1,13.0,Married,6,Female,4.0,2.0,13.0,10.0,Laptop & Accessory,9,1,1,1.0,178.29,1,3,4,134,中等价值用户,1,1,0,3,1,新用户,0.0,低风险
54245,0,8.0,Mobile Phone,1,7.0,Married,4,Male,4.0,2.0,16.0,4.0,Laptop & Accessory,3,4,0,2.0,168.25,3,3,3,333,中等价值用户,0,1,1,3,1,新用户,0.0,低风险
54246,0,33.0,Mobile Phone,1,14.0,Single,6,Male,3.0,2.0,12.0,3.0,Fashion,6,1,0,1.0,197.6,4,3,4,434,中等价值用户,0,2,1,0,3,低价值用户,0.01,低风险
54247,0,1.0,Phone,3,9.0,Married,4,Male,4.0,2.0,14.0,1.0,Mobile Phone,5,5,0,2.0,148.22,5,3,2,532,普通用户,2,1,1,4,2,普通活跃用户,0.64,高风险
54248,0,25.0,Phone,1,16.0,Married,4,Male,4.0,2.0,24.0,4.0,Mobile Phone,5,1,0,2.0,145.75,3,3,2,332,普通用户,2,1,1,4,1,新用户,0.0,低风险
54249,0,4.0,Mobile Phone,1,9.0,Married,5,Male,5.0,11.0,20.0,9.0,Laptop & Accessory,3,1,0,4.0,166.52,1,5,3,153,中等价值用户,0,1,1,3,0,高价值忠诚用户,0.0,低风险
54250,1,13.0,Mobile Phone,3,16.0,Single,5,Male,4.0,5.0,17.0,3.0,Fashion,3,1,0,4.0,221.19,4,5,5,455,高价值用户,0,2,1,0,3,低价值用户,0.82,高风险
54251,0,14.0,Pad,1,7.0,Married,5,Male,4.0,2.0,23.0,12.0,Grocery,3,4,0,6.0,260.03,1,3,5,135,中等价值用户,1,1,1,1,0,高价值忠诚用户,0.04,低风险
54252,0,25.0,Mobile Phone,3,28.0,Single,4,Male,4.0,2.0,23.0,1.0,Laptop & Accessory,2,1,1,1.0,179.41,5,3,4,534,中等价值用户,0,2,1,3,1,新用户,0.05,低风险
54253,0,4.0,Mobile Phone,3,11.0,Married,5,Female,4.0,3.0,13.0,8.0,Laptop & Accessory,3,4,1,3.0,177.09,2,4,4,244,高价值用户,0,1,0,3,1,新用户,0.01,低风险
54254,0,23.0,Pad,1,7.0,Married,5,Male,3.0,2.0,14.0,6.0,Fashion,4,5,1,5.0,231.73,2,3,5,235,中等价值用户,1,1,1,0,3,低价值用户,0.03,低风险
54255,0,6.0,Mobile Phone,3,13.0,Single,4,Male,3.0,6.0,17.0,8.0,Laptop & Accessory,3,3,0,6.0,175.1,2,5,4,254,高价值用户,0,2,1,3,0,高价值忠诚用户,0.11,低风险
54256,0,28.0,Mobile Phone,1,9.0,Married,4,Female,3.0,2.0,13.0,4.0,Fashion,11,3,0,1.0,260.49,3,3,5,335,中等价值用户,0,1,0,0,3,低价值用户,0.0,低风险
54257,0,1.0,Mobile Phone,3,10.0,Married,4,Female,3.0,2.0,22.0,3.0,Laptop & Accessory,2,3,0,1.0,174.99,4,3,4,434,中等价值用户,0,1,0,3,1,新用户,0.05,低风险
54258,0,2.0,Pad,3,11.0,Married,4,Male,3.0,2.0,16.0,5.0,Laptop & Accessory,3,3,0,1.0,167.21,2,3,3,233,中等价值用户,1,1,1,3,1,新用户,0.02,低风险
54259,0,31.0,Mobile Phone,3,17.0,Single,4,Male,3.0,2.0,14.0,9.0,Grocery,2,3,0,1.0,263.72,1,3,5,135,中等价值用户,0,2,1,1,3,低价值用户,0.01,低风险
54260,0,18.0,Pad,1,30.0,Married,4,Male,4.0,2.0,13.0,3.0,Laptop & Accessory,6,4,0,1.0,145.42,4,3,2,432,普通用户,1,1,1,3,1,新用户,0.03,低风险
54261,1,1.0,Phone,2,13.0,Married,4,Male,4.0,2.0,23.0,3.0,Mobile Phone,6,5,1,1.0,145.73,4,3,2,432,普通用户,2,1,1,4,2,普通活跃用户,0.73,高风险
54262,0,6.0,Mobile Phone,1,7.0,Single,4,Male,4.0,2.0,14.0,1.0,Mobile Phone,3,5,0,1.0,154.56,5,3,3,533,中等价值用户,0,2,1,4,1,新用户,0.05,低风险
54263,1,1.0,Pad,1,13.0,Single,5,Female,4.0,2.0,19.0,1.0,Mobile Phone,3,1,1,1.0,154.26,5,3,3,533,中等价值用户,1,2,0,4,1,新用户,0.61,高风险
54264,0,8.0,Mobile Phone,1,13.0,Single,4,Female,3.0,3.0,15.0,11.0,Laptop & Accessory,3,3,0,1.0,173.09,1,4,4,144,高价值用户,0,2,0,3,1,新用户,0.0,低风险
54265,0,11.0,Pad,1,9.0,Married,5,Male,4.0,2.0,15.0,1.0,Laptop & Accessory,7,1,0,2.0,176.63,5,3,4,534,中等价值用户,1,1,1,3,1,新用户,0.02,低风险
54266,0,31.0,Pad,2,9.0,Married,5,Female,3.0,3.0,15.0,3.0,Others,11,1,0,1.0,313.44,4,4,5,445,高价值用户,1,1,0,5,1,新用户,0.03,低风险
54267,0,24.0,Pad,1,7.0,Married,4,Female,4.0,2.0,15.0,8.0,Others,5,4,1,1.0,306.72,2,3,5,235,中等价值用户,1,1,0,5,1,新用户,0.01,低风险
54268,1,1.0,Mobile Phone,3,12.0,Single,5,Male,3.0,2.0,12.0,4.0,Laptop & Accessory,3,3,1,1.0,182.44,3,3,4,334,中等价值用户,0,2,1,3,1,新用户,0.47,中风险
54269,0,1.0,Mobile Phone,1,14.0,Married,5,Male,4.0,3.0,12.0,2.0,Mobile Phone,3,1,0,1.0,153.89,5,4,3,543,中等价值用户,0,1,1,4,1,新用户,0.02,低风险
54270,0,1.0,Mobile Phone,1,22.0,Single,4,Female,3.0,2.0,16.0,1.0,Mobile Phone,3,1,0,2.0,153.71,5,3,3,533,中等价值用户,0,2,0,4,1,新用户,0.42,中风险
54271,0,25.0,Pad,1,7.0,Single,5,Female,2.0,13.0,21.0,9.0,Fashion,5,5,0,5.0,199.84,1,5,4,154,高价值用户,1,2,0,0,0,高价值忠诚用户,0.06,低风险
54272,1,1.0,Pad,1,14.0,Single,6,Male,4.0,2.0,25.0,7.0,Laptop & Accessory,3,3,1,2.0,185.74,2,3,4,234,中等价值用户,1,2,1,3,1,新用户,0.91,高风险
54273,0,28.0,Pad,2,33.0,Single,2,Female,2.0,5.0,15.0,5.0,Grocery,4,1,1,3.0,298.28,2,5,5,255,高价值用户,1,2,0,1,3,低价值用户,0.03,低风险
54274,0,1.0,Mobile Phone,1,25.0,Married,4,Male,3.0,2.0,13.0,3.0,Mobile Phone,2,3,0,1.0,152.74,4,3,2,432,普通用户,0,1,1,4,1,新用户,0.13,低风险
54275,0,8.0,Mobile Phone,1,13.0,Married,5,Female,3.0,2.0,16.0,1.0,Laptop & Accessory,8,4,0,2.0,170.05,5,3,3,533,中等价值用户,0,1,0,3,1,新用户,0.02,低风险
